ParticipantID|Sender|Onset|Enter|Typingti|Speed|AppOrig.|Text|Recipients|Blocked|KDels|DDels|DIns|DDels*N|DIns*N|TaggedText|CONDITION|BATCH|STAGE
T1LT1L|SK8TRGIRL|1009521|1013483|3962|1|SK8TRGIRL|/qqqq|, yaya|OK|0|0|0|0|0|E|B|BETWEEN|1
T7LT7L|anon|1014231|1015170|939|7|anon|ARGUING|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|1
T4LT4L|iamawesome|1013803|1016171|2368|2|iamawesome|/RANGLE|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|1
T0LT0L|BananaMan|1014277|1016359|2082|4|BananaMan|/wherenot|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|1
T0LT0L|BananaMan|1016487|1017175|688|7|BananaMan|/next|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|1
server|server|1017213|1017213|0|0|server|Your score is: 40--Sort the following words in alphabetical order:---HERETIC-LOVE-|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|1
server|server|1017213|1017213|0|0|server|Your score is: 37--Sort the following words in alphabetical order:---MAYBE-HEAVY-MUCK-|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|1
server|server|1017214|1017214|0|0|BananaMan|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|1
T1LT1L|SK8TRGIRL|1016992|1017600|608|9|SK8TRGIRL|did it|, yaya|OK|0|0|0|0|0|E|B|BETWEEN|1
T0RT0R|Charro|1017121|1018297|1176|3|Charro|i go|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|1
T4LT4L|iamawesome|1016400|1019432|3032|2|iamawesome|/RANKEDIN|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|1
server|server|1020405|1020405|0|0|server|Your score is: 40--Sort the following words in alphabetical order:---LLL-NOWAY-THATONE-|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1020416|1020416|0|0|server|Your score is: 27--Sort the following words in alphabetical order:---NOWAY-|, SK8TRGIRL|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1020417|1020417|0|0|server|Your score is: 37--Sort the following words in alphabetical order:---MONEY-|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1020417|1020417|0|0|server|Your score is: 24--Sort the following words in alphabetical order:---MONEY-CAR-MESHING-PET-|, yaya|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1020454|1020454|0|0|server|Your score is: 37--Sort the following words in alphabetical order:---BACON-JUICE-|, iamawesome|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1020454|1020454|0|0|server|Your score is: 27--Sort the following words in alphabetical order:---WHEN-|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1020461|1020461|0|0|server|Your score is: 57--Sort the following words in alphabetical order:---BACKG-LIZARD-|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T3RT3R|moohooua|1010743|1021015|10272|3|moohooua|it says the selection is incorrect|, luckycharm|OK|13|13|0|13|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1019636|1021252|1616|3|iamawesome|/QQQQ|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1021349|1022453|1104|4|iamawesome|/TIME|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T3RT3R|moohooua|1021506|1023066|1560|8|moohooua|i'm restarting|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1021717|1024057|2340|5|roarrawr|BACKG LIZARD|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
T1RT1R|Bobby-Lee|1017044|1024237|7193|5|Bobby-Lee|i typed them in and nothing happened|, Charro|OK|3|3|0|3|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1022719|1024264|1545|3|iamawesome|/next|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T5LT5L|igloo|1015388|1024556|9168|0|igloo|WHEN|, iamawesome|OK|23|19|0|19|0|E|B|BETWEEN|2
T9RT9R|jfowkes|1012761|1024710|11949|3|jfowkes|oh sorry I thought I switched people|, spazzN|OK|0|0|0|0|0|E|BP|BETWEEN|2
server|server|1024804|1024804|0|0|server|Your score is: 47--Sort the following words in alphabetical order:---MOREOF-LIZARD-|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1024805|1024805|0|0|server|Your score is: 15--Sort the following words in alphabetical order:---BETTER-HHHH-|, Charro|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1024808|1024808|0|0|server|Your score is: 37--Sort the following words in alphabetical order:---THEN-|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
T2RT2R|luckycharm|1021925|1024812|2887|1|luckycharm|no me|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1024815|1024815|0|0|server|Your score is: 6--Sort the following words in alphabetical order:---COLOUR-COLLAPSE-|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1024815|1024815|0|0|server|Your score is: 28--Sort the following words in alphabetical order:---RIGHT-|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1024816|1024816|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---CAR-|, spazzN|OK|0|0|0|0|0|E|BP|BETWEEN|2
server|server|1024823|1024823|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---IMPOSING-MESHING-|, jfowkes|OK|0|0|0|0|0|E|BP|BETWEEN|2
server|server|1024970|1024970|0|0|iamawesome|****OTHER PARTICIPANT TYPED A TYPO|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T0RT0R|Charro|1019909|1025141|5232|1|Charro|/cars2|, Bobby-Lee|OK|0|4|0|4|0|E|B|BETWEEN|2
server|server|1025562|1025562|0|0|iamawesome|****OTHER PARTICIPANT TYPED A TYPO|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T3RT3R|moohooua|1023330|1026122|2792|2|moohooua|/ALERT|, luckycharm|OK|0|2|0|2|0|E|B|BETWEEN|2
server|server|1026642|1026642|0|0|iamawesome|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1020637|1026677|6040|0|yaya|now|, dsmith|OK|7|5|0|5|0|E|B|BETWEEN|2
T2LT2L|dsmith|1021960|1027046|5086|0|dsmith|MONEY|, yaya|OK|5|5|0|5|0|E|B|BETWEEN|2
server|server|1027052|1027052|0|0|Charro|****OTHER PARTICIPANT TYPED A TYPO|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1027302|1027302|0|0|moohooua|****OTHER PARTICIPANT TYPED A TYPO|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|2
T0LT0L|BananaMan|1019241|1027395|8154|2|BananaMan|LLL NOWAY THATONE|, SK8TRGIRL|OK|15|13|0|13|0|E|B|BETWEEN|2
T0RT0R|Charro|1028081|1029785|1704|6|Charro|oh now list|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1028349|1031172|2823|4|anon|MOREOF LIZARD|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T9RT9R|jfowkes|1027372|1031912|4540|0|jfowkes|hi|, spazzN|OK|1|1|0|1|0|E|BP|BETWEEN|2
T1LT1L|SK8TRGIRL|1030938|1032498|1560|3|SK8TRGIRL|noway|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1027068|1033109|6041|1|yaya|just one?|, dsmith|OK|9|6|0|6|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1025610|1033617|8007|1|iamawesome|BACON, JUICE|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T1RT1R|Bobby-Lee|1026204|1034197|7993|0|Bobby-Lee|jk THEN|, Charro|OK|1|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1031539|1034197|2658|2|anon|/BACKG|, roarrawr|OK|0|1|0|1|0|E|B|BETWEEN|2
T0RT0R|Charro|1031613|1034877|3264|4|Charro|better and HHHH|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
T5RT5R|spazzN|1011761|1034985|23224|0|spazzN|hi |, jfowkes|OK|4|42|0|1524|0|E|BP|BETWEEN|2
T6LT6L|roarrawr|1024038|1035520|11482|0|roarrawr|u first|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
T2LT2L|dsmith|1035447|1036227|780|3|dsmith|yea|, yaya|OK|0|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1034907|1037150|2243|3|anon|/LIZARD|, roarrawr|OK|0|1|0|1|0|E|B|BETWEEN|2
T7LT7L|anon|1037369|1038668|1299|6|anon|did yours|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1038417|1040361|1944|2|yaya|/CAR|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1040362|1040362|0|0|yaya|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1034936|1040783|5847|3|iamawesome|tell me when u are done|, igloo|OK|12|11|0|11|0|E|B|BETWEEN|2
T5LT5L|igloo|1030265|1041187|10922|0|igloo|/ARGUING|, iamawesome|OK|0|8|0|8|0|E|B|BETWEEN|2
server|server|1041189|1041189|0|0|igloo|****OTHER PARTICIPANT TYPED A TYPO|, iamawesome|OK|0|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1039496|1041470|1974|4|anon|do moreof|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T1RT1R|Bobby-Lee|1038413|1041509|3096|5|Bobby-Lee|(jk is not word(|, Charro|OK|0|0|0|0|0|E|B|BETWEEN|2
T1LT1L|SK8TRGIRL|1037255|1041998|4743|6|SK8TRGIRL|so i'll start with yours first|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1040733|1042717|1984|4|yaya|/MESHING|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1042720|1042720|0|0|yaya|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1039711|1043299|3588|1|roarrawr|/MOREOF|, anon|OK|0|0|1|0|6|E|B|BETWEEN|2
T0RT0R|Charro|1039948|1044004|4056|2|Charro|you go first|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
T5LT5L|igloo|1041736|1044038|2302|6|igloo|just did yours|, iamawesome|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1043401|1044930|1529|4|roarrawr|/LIZARD|, anon|OK|0|2|0|2|0|E|B|BETWEEN|2
server|server|1044932|1044932|0|0|roarrawr|****OTHER PARTICIPANT TRIED TO SELECT AN ITEM THAT'S ALREADY BEEN SELECTED|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1043786|1045945|2159|2|yaya|.MONEY|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1044973|1045987|1014|4|roarrawr|/next|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1046052|1046052|0|0|server|Your score is: 50--Sort the following words in alphabetical order:---SOMESOME-SOMESUCH-SOME-HOWSO-|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1046052|1046052|0|0|roarrawr|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1046052|1046052|0|0|server|Your score is: 60--Sort the following words in alphabetical order:---SOMEWHERE-|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T5RT5R|spazzN|1037005|1046445|9440|3|spazzN|i have no clue how this works |, jfowkes|OK|4|4|0|4|0|E|BP|BETWEEN|2
T2RT2R|luckycharm|1029777|1047353|17576|1|luckycharm|okkk i have colour and collapse|, moohooua|OK|22|21|0|21|0|E|B|BETWEEN|2
T0LT0L|BananaMan|1046882|1047549|667|5|BananaMan|okay|, SK8TRGIRL|OK|0|0|0|0|0|E|B|BETWEEN|2
T1LT1L|SK8TRGIRL|1043639|1047664|4025|0|SK8TRGIRL|/lll|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1047047|1048170|1123|8|roarrawr|SOMEWHERE|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1046253|1048796|2543|2|yaya|/MONEY|, dsmith|OK|0|1|0|1|0|E|B|BETWEEN|2
T1RT1R|Bobby-Lee|1046436|1048891|2455|2|Bobby-Lee|better/|, Charro|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1049184|1050799|1615|2|yaya|/PET|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1045788|1051021|5233|0|iamawesome|/WHEN|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1051326|1051326|0|0|yaya|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1051604|1051740|136|0|iamawesome||, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T3RT3R|moohooua|1026464|1051895|25431|0|moohooua|i have RIGHT|, luckycharm|OK|31|29|0|29|0|E|B|BETWEEN|2
T3LT3L|yaya|1051395|1052338|943|5|yaya|/next|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1052339|1052339|0|0|yaya|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1051978|1053307|1329|3|iamawesome|/next|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1053309|1053309|0|0|iamawesome|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T1RT1R|Bobby-Lee|1050039|1055110|5071|1|Bobby-Lee|/better|, Charro|OK|0|5|0|5|0|E|B|BETWEEN|2
T7LT7L|anon|1048388|1055306|6918|5|anon|SOMESOME    SOMESUCH    SOME   HOWSO|, roarrawr|OK|2|2|0|2|0|E|B|BETWEEN|2
T3RT3R|moohooua|1054082|1055554|1472|6|moohooua|i'll start|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|2
T2RT2R|luckycharm|1054132|1056163|2031|4|luckycharm|ok u first|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
T1RT1R|Bobby-Lee|1055457|1057273|1816|2|Bobby-Lee|/HHHH|, Charro|OK|0|0|0|0|0|E|B|BETWEEN|2
T1LT1L|SK8TRGIRL|1052302|1057403|5101|1|SK8TRGIRL|k do noway|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|2
T0RT0R|Charro|1050436|1058028|7592|1|Charro|dash goes first|, Bobby-Lee|OK|7|7|0|7|0|E|B|BETWEEN|2
T1RT1R|Bobby-Lee|1057708|1059148|1440|6|Bobby-Lee|your turn|, Charro|OK|0|0|0|0|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1057775|1059343|1568|5|iamawesome|/restart|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1059345|1059345|0|0|iamawesome|*****The list of items is deleted....start again |, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1056688|1059409|2721|9|anon|So all of mine and tell me|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1054155|1059603|5448|4|yaya|i have MONEYCARMESHINGPET|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T0LT0L|BananaMan|1058834|1060034|1200|5|BananaMan|/noway|, SK8TRGIRL|OK|0|0|0|0|0|E|B|BETWEEN|2
T9RT9R|jfowkes|1035056|1060371|25315|0|jfowkes|I dont either|, spazzN|OK|16|10|0|10|0|E|BP|BETWEEN|2
T6LT6L|roarrawr|1048513|1060665|12152|0|roarrawr|/SOME|, anon|OK|0|5|0|25|0|E|B|BETWEEN|2
T0LT0L|BananaMan|1060225|1061537|1312|3|BananaMan|done|, SK8TRGIRL|OK|0|0|0|0|0|E|B|BETWEEN|2
T3RT3R|moohooua|1058042|1062514|4472|2|moohooua|/COLLAPSE|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|2
T1RT1R|Bobby-Lee|1059850|1062803|2953|5|Bobby-Lee|yeah, i redid it|, Charro|OK|0|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1063252|1064024|772|3|anon|*Do|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T3RT3R|moohooua|1062971|1064093|1122|6|moohooua|/COLOUR|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|2
T5LT5L|igloo|1061645|1064237|2592|2|igloo|/BACON|, iamawesome|OK|0|0|0|0|0|E|B|BETWEEN|2
T1LT1L|SK8TRGIRL|1063031|1064653|1622|4|SK8TRGIRL|/thatone|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|2
T0RT0R|Charro|1063084|1065772|2688|1|Charro|/THEN|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
T3RT3R|moohooua|1064964|1065932|968|9|moohooua|your turn|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1061140|1066132|4992|1|roarrawr|/restart|, anon|OK|0|3|0|3|0|E|B|BETWEEN|2
server|server|1066583|1066583|0|0|roarrawr|*****The list of items is deleted....start again |, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
T2LT2L|dsmith|1064454|1067090|2636|5|dsmith|okay type money|, yaya|OK|0|0|0|0|0|E|B|BETWEEN|2
T5LT5L|igloo|1064807|1067583|2776|5|igloo|just did bacon|, iamawesome|OK|0|0|0|0|0|E|B|BETWEEN|2
T1LT1L|SK8TRGIRL|1065286|1068125|2839|5|SK8TRGIRL|k finished yours|, BananaMan|OK|1|1|0|1|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1066672|1068715|2043|2|roarrawr|/HOWSO|, anon|OK|0|1|0|1|0|E|B|BETWEEN|2
T2RT2R|luckycharm|1067694|1068733|1039|5|luckycharm|/right|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1061978|1068970|6992|3|yaya|MONEY CAR MESHING PET|, dsmith|OK|3|3|4|32|32|E|B|BETWEEN|2
T2LT2L|dsmith|1067150|1069428|2278|7|dsmith|and ill type that|, yaya|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1068895|1070096|1201|4|roarrawr|/SOME|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
T2RT2R|luckycharm|1069154|1070226|1072|4|luckycharm|/next|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1070236|1070236|0|0|server|Your score is: 9--Sort the following words in alphabetical order:---RANKEDIN-|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1070237|1070237|0|0|server|Your score is: 31--Sort the following words in alphabetical order:---PP-ERASE-|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1070244|1070244|0|0|luckycharm|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
T1LT1L|SK8TRGIRL|1069454|1070266|812|6|SK8TRGIRL|/next|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1070332|1070332|0|0|server|Your score is: 43--Sort the following words in alphabetical order:---SAUSAGE-|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1070332|1070332|0|0|SK8TRGIRL|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, BananaMan|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1070332|1070332|0|0|server|Your score is: 30--Sort the following words in alphabetical order:---HORRID-WHERENOT-WHATWHEN-|, SK8TRGIRL|OK|0|0|0|0|0|E|B|BETWEEN|2
T5RT5R|spazzN|1062825|1071249|8424|2|spazzN|okay well my word is CAR|, jfowkes|OK|0|0|0|0|0|E|BP|BETWEEN|2
T2LT2L|dsmith|1071199|1072478|1279|5|dsmith|oh shit|, yaya|OK|1|1|0|1|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1061171|1072547|11376|0|iamawesome|go on|, igloo|OK|8|5|0|5|0|E|B|BETWEEN|2
T0RT0R|Charro|1072501|1073517|1016|4|Charro|/next|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
T3RT3R|moohooua|1071960|1073524|1564|5|moohooua|PP, ERASE|, luckycharm|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1073545|1073545|0|0|server|Your score is: 18--Sort the following words in alphabetical order:---IAMBIC-|, Charro|OK|0|0|0|0|0|E|B|BETWEEN|2
T5RT5R|spazzN|1072387|1074466|2079|1|spazzN|/CAR|, jfowkes|OK|0|0|0|0|0|E|BP|BETWEEN|2
server|server|1074680|1074680|0|0|server|Your score is: 40--Sort the following words in alphabetical order:---BETWEEN-RENTER-YESIAMYES-|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1074786|1074786|0|0|Charro|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1074569|1075096|527|5|yaya|sry|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T2RT2R|luckycharm|1072591|1075207|2616|7|luckycharm|ok i have ranked in|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1070784|1076384|5600|1|roarrawr|/SOMESOME|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1076505|1077504|999|9|roarrawr|/SOMESUCH|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1077937|1077937|0|0|spazzN|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, jfowkes|OK|0|0|0|0|0|E|BP|BETWEEN|2
T3LT3L|yaya|1075725|1077949|2224|6|yaya|i have 4 words|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1077614|1078207|593|3|roarrawr|go|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
T0LT0L|BananaMan|1075256|1078504|3248|2|BananaMan|SAUSAGE|, SK8TRGIRL|OK|7|7|0|7|0|E|B|BETWEEN|2
T5LT5L|igloo|1073906|1079409|5503|3|igloo|what's the other one?|, iamawesome|OK|1|1|0|1|0|E|B|BETWEEN|2
T0RT0R|Charro|1077016|1079544|2528|2|Charro|oh damn|, Bobby-Lee|OK|2|2|0|2|0|E|B|BETWEEN|2
T2RT2R|luckycharm|1076065|1079945|3880|3|luckycharm|i mean rankedin|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1079823|1080702|879|7|yaya|restart|, dsmith|OK|0|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1072754|1080948|8194|1|anon|/SOMEWHERE|, roarrawr|OK|0|2|0|2|0|E|B|BETWEEN|2
T1RT1R|Bobby-Lee|1074844|1081285|6441|4|Bobby-Lee|BETWEEN, RENTER< YESIAMYES|, Charro|OK|0|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1081140|1082084|944|5|anon|/next|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1082086|1082086|0|0|server|Your score is: 55--Sort the following words in alphabetical order:---QQ-PP-RANGLE-|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1082086|1082086|0|0|server|Your score is: 65--Sort the following words in alphabetical order:---PP-RANGLE-|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1082086|1082086|0|0|anon|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T2LT2L|dsmith|1077296|1082631|5335|0|dsmith|/CAR|, yaya|OK|0|0|0|0|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1073985|1082889|8904|1|iamawesome|there's "JUICE"|, igloo|OK|16|12|0|12|0|E|B|BETWEEN|2
T6LT6L|roarrawr|1083755|1084800|1045|8|roarrawr|PP RANGLE|, anon|OK|0|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1082856|1085636|2780|5|anon|QQ   PP   RANGLE|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T3LT3L|yaya|1080710|1085997|5287|6|yaya|then you type everything in order|, dsmith|OK|1|1|0|1|0|E|B|BETWEEN|2
T5LT5L|igloo|1082697|1086457|3760|1|igloo|/JUICE|, iamawesome|OK|0|1|0|1|0|E|B|BETWEEN|2
T1LT1L|SK8TRGIRL|1079156|1086676|7520|3|SK8TRGIRL|horrid wherenot whatwhen|, BananaMan|OK|14|9|0|9|0|E|B|BETWEEN|2
T5LT5L|igloo|1086769|1087257|488|8|igloo|done|, iamawesome|OK|0|0|0|0|0|E|B|BETWEEN|2
T0RT0R|Charro|1084174|1087294|3120|1|Charro|IAMBIC|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
T2RT2R|luckycharm|1087055|1088863|1808|6|luckycharm|ok me first|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1085538|1089513|3975|1|iamawesome|/WHEN|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T4LT4L|iamawesome|1089807|1090909|1102|4|iamawesome|/next|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1090913|1090913|0|0|server|Your score is: 40--Sort the following words in alphabetical order:---BEANHURRY-WHATWHEN-|, iamawesome|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1090938|1090938|0|0|server|Your score is: 30--Sort the following words in alphabetical order:---SAUSAGE-WHEREFORE-|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
server|server|1090938|1090938|0|0|iamawesome|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, igloo|OK|0|0|0|0|0|E|B|BETWEEN|2
T9RT9R|jfowkes|1080819|1091271|10452|0|jfowkes|/CAR|, spazzN|OK|0|1|0|1|0|E|BP|BETWEEN|2
T0RT0R|Charro|1089810|1091738|1928|5|Charro|i go first|, Bobby-Lee|OK|0|0|0|0|0|E|B|BETWEEN|2
T2LT2L|dsmith|1083404|1092171|8767|0|dsmith|/MESHING|, yaya|OK|0|4|0|4|0|E|B|BETWEEN|2
T7LT7L|anon|1089718|1092269|2551|1|anon|/PP|, roarrawr|OK|0|3|0|3|0|E|B|BETWEEN|2
T2RT2R|luckycharm|1091114|1092563|1449|4|luckycharm|/erase|, moohooua|OK|0|0|0|0|0|E|B|BETWEEN|2
T7LT7L|anon|1092316|1092959|643|9|anon|did pp|, roarrawr|OK|0|0|0|0|0|E|B|BETWEEN|2
T0LT0L|BananaMan|1092902|1093934|1032|6|BananaMan|/horrid|, SK8TRGIRL|OK|0|0|0|0|0|E|B|BETWEEN|2
T2LT2L|dsmith|1093154|1094761|1607|3|dsmith|/MONEY|, yaya|OK|0|0|0|0|0|E|B|BETWEEN|2
